,Author,Text,Time,Like Count,Currency ISO Code,Url,target
620,MrTempter,EUR/USD forecast: Euro continues to rally to the lower side perfectly as previously forecasted https://t.co/6MjTup2rlc,2021-01-18 08:00:33+00:00,0,EUR,https://twitter.com/MrTempter/status/1351077000224649217,1.0
621,shin_36,EUR/USD Forecasts 17th January 2021: Top FX Institutional Analysis And Euro-Dollar Predictions - Exchange Rates UK https://t.co/koPoCvHfIN,2021-01-18 05:56:33+00:00,0,EUR,https://twitter.com/shin_36/status/1351045794665820166,1.0
622,Mirko_C74,"【Stock】﹝January 17, 2021 at 06:49AM﹞EUR to CNY is 7.819 #euro #yuan #rate",2021-01-18 05:49:03+00:00,0,EUR,https://twitter.com/Mirko_C74/status/1351043908139147264,1.0
623,FreeCryptoPress,"Live Now!!!
Bitcoin Crypto/$EUR Charts/Analysis
⚠⚠⚠Never Trading Advice⚠⚠⚠
https://t.co/dUxomzPHY4 
#Bitcoin #Altcoins #Crypto $Euro #EURUSD
#LiveStream https://t.co/Y9FrtojnV1",2021-01-18 04:24:53+00:00,0,EUR,https://twitter.com/FreeCryptoPress/status/1351022726199336961,1.0
624,ForexShakeel,Forex Forecast EUR/JPY- EUR/AUD-Analysis And Ideas-18-22 Jan #ForexShakeel #forex #forexforecast #forexmarket #Euro #jpy https://t.co/5YeHbaduM3,2021-01-18 03:45:53+00:00,0,EUR,https://twitter.com/ForexShakeel/status/1351012911003672577,1.0
625,youngincheshire,"@uk_domain_names Only worth 42p as pound has weakened against the Euro from 1.32 EUR to 1.12 EUR, a decline of 16%.",2021-01-18 02:06:39+00:00,2,EUR,https://twitter.com/youngincheshire/status/1350987937178128389,1.0
626,MajorFXNow,"GBP/EUR Forecast: Pound To Euro Exchange Rate Dented By US Dollar Recovery, Where Next ...: The Pound Sterling to Euro (GBP/EUR) exchange rate was left biased to the downside on news that the UK was looking set for a double-dip recession.",2021-01-18 01:15:02+00:00,0,EUR,https://twitter.com/MajorFXNow/status/1350974948689506305,1.0
627,GirlsinPolitics,The euro (EUR) is the currency of the nation of Austria. #socialstudies #Austria #girlsinpoliticsinitiative https://t.co/jeVGjSiTHQ,2021-01-18 01:00:06+00:00,0,EUR,https://twitter.com/GirlsinPolitics/status/1350971191658491907,1.0
628,pieterdenijs,EUR/USD Weekly Price Forecast – Euro Gets Hammered https://t.co/WWO40HhAm7 via @Yahoo,2021-01-17 23:20:16+00:00,0,EUR,https://twitter.com/pieterdenijs/status/1350946067521691656,0.0
629,Coin_Shark,"Converting $USDT to $EUR is the saddest thing ever. 

I need the dollar to have parity with the euro asap, this sucks when doing math.",2021-01-17 22:11:44+00:00,48,EUR,https://twitter.com/Coin_Shark/status/1350928822158426113,0.0
630,exchangeratesuk,EUR/USD Forecasts 17th January 2021: Top FX Institutional Analysis and Euro-Dollar Predictions https://t.co/7L5SbXe6vs,2021-01-17 21:41:12+00:00,0,EUR,https://twitter.com/exchangeratesuk/status/1350921137325268994,0.0
631,CryptoTraderPro,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/7GMuyjnc4O 🙋 Bet with $BTC via ⟶ https://t.co/IZRIXuhFIf √",2021-01-17 21:33:02+00:00,0,EUR,https://twitter.com/CryptoTraderPro/status/1350919081436672002,0.0
632,varggr,"🇪🇺| The short-term path of the #eurozone economy will be determined by the #virus, #vaccine, #lockdowns and fiscal stimulus, not additional monetary stimulus. 😷
#EUR | #Euro  https://t.co/tsQ5NDhl1u",2021-01-17 21:02:05+00:00,0,EUR,https://twitter.com/varggr/status/1350911290965950469,0.0
633,maktejah_,"What are the most traded currency pairs?

Learn about currency pairs by joining Scope Markets, they have good resources to build your knowledge &amp; confidence.

Most traded pairs are:
USD/JPY - Dollar Yen
EUR/USD - Euro Dollar
GBP/USD - Pound Dollar
USD/CHF  - Dollar Swiss Franc https://t.co/LYba3y2y7M",2021-01-17 20:11:56+00:00,15,EUR,https://twitter.com/maktejah_/status/1350898670854692868,0.0
634,TradingGina,EUR/USD Forecast Jan. 18-22 2021 – Euro slides as US dollar shows strength https://t.co/fLR4cMwlrd https://t.co/aj3VL4uvQx,2021-01-17 19:39:33+00:00,1,EUR,https://twitter.com/TradingGina/status/1350890521594535936,0.0
635,AbutibaeE,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/bOprU07Mb7",2021-01-17 17:36:31+00:00,0,EUR,https://twitter.com/AbutibaeE/status/1350859560957992960,0.0
636,mmonlineonline,EUR/USD Forecast Jan. 18-22 2021 – Euro slides as US dollar shows strength https://t.co/l1qDeJ7Mt5 https://t.co/biZ9uJ3GaN,2021-01-17 17:15:03+00:00,0,EUR,https://twitter.com/mmonlineonline/status/1350854158782398464,0.0
637,SniffOutStocks,DGAP-Adhoc : Aareal Bank AG: Aareal Bank expects consolidated operating loss in a double-digit million euro amount for the 2020 financial year - dividend payments in a total amount of EUR 1.50 per share targeted in the current year for financial year 2020 https://t.co/UuzJIe7Xkr https://t.co/xXoStiL3nV,2021-01-17 17:11:03+00:00,1,EUR,https://twitter.com/SniffOutStocks/status/1350853150387785729,0.0
638,TalkMarkets,EUR/USD Forecast Jan. 18-22 2021 - Euro Slides As Us Dollar Shows Strength $FXE $UUP https://t.co/yZM1F8YdvJ,2021-01-17 17:04:00+00:00,0,EUR,https://twitter.com/TalkMarkets/status/1350851378642612228,0.0
639,SkyGains,EUR/USD Forecast Jan. 18-22 2021 – Euro slides as US dollar shows strength https://t.co/ogKXetihuH https://t.co/JxBw2aJ1GU,2021-01-17 16:51:33+00:00,0,EUR,https://twitter.com/SkyGains/status/1350848243500912646,0.0
640,Spencertrader,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/29NXrGJPvj https://t.co/K1AiXP4hV1",2021-01-17 15:56:32+00:00,0,EUR,https://twitter.com/Spencertrader/status/1350834398342467584,0.0
641,PTRADINGSIGNALS,EUR/USD Forecast Jan. 18-22 2021 – Euro slides as US dollar shows strength https://t.co/NJisbtbaTU https://t.co/hGT34XIRl3,2021-01-17 15:52:02+00:00,0,EUR,https://twitter.com/PTRADINGSIGNALS/status/1350833265955885057,0.0
642,degenbanker_,EUR/USD Forecast Jan. 18-22 2021 – Euro slides as US dollar shows strength https://t.co/WEj2JOf6pE https://t.co/cosE4uDM8p,2021-01-17 15:48:33+00:00,0,EUR,https://twitter.com/degenbanker_/status/1350832389254115332,0.0
643,TalkMarkets,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting In Focus $FXE $UUP https://t.co/UYq4KACPQW",2021-01-17 15:27:25+00:00,0,EUR,https://twitter.com/TalkMarkets/status/1350827068876058628,0.0
644,DevereWealth,EUR/USD Forecast Jan. 18-22 2021 – Euro slides as US dollar shows strength https://t.co/jYHWdYXVTw #EURUSDDaily #Majors https://t.co/iBy9HN6EQs,2021-01-17 14:42:33+00:00,0,EUR,https://twitter.com/DevereWealth/status/1350815779176947716,0.0
645,forexcrunch,EUR/USD Forecast Jan. 18-22 2021 - Euro slides as US dollar shows strength - https://t.co/7hnTSr5Ha0 https://t.co/NcwJgihgnJ,2021-01-17 14:38:23+00:00,0,EUR,https://twitter.com/forexcrunch/status/1350814732094230529,0.0
646,educarteconomic,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/KBQeIKfE91",2021-01-17 11:59:39+00:00,0,EUR,https://twitter.com/educarteconomic/status/1350774785081532416,0.0
647,educarteconomic,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/Jvrz1H000D",2021-01-17 11:30:27+00:00,0,EUR,https://twitter.com/educarteconomic/status/1350767434983219201,0.0
648,ventacademy,"EUR/USD 1Q Forecast: US Dollar May Rebound vs. Euro as Fed, ECB Policies Diverge...
https://t.co/BeSKmTvrC7",2021-01-17 11:26:26+00:00,0,EUR,https://twitter.com/ventacademy/status/1350766423430336512,0.0
649,forextrader755,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus: EUR/USD has dropped sharply over the last few days and may well fall further. However, it is also possible that the bad news is now priced in to the exchange rate and that further weakness will be ...",2021-01-17 10:40:02+00:00,0,EUR,https://twitter.com/forextrader755/status/1350754748719263748,0.0
650,exchangeratesuk,"GBP/EUR Forecast: Pound to Euro Exchange Rate Dented by US Dollar Recovery, Where Next for Sterling? https://t.co/09AwJ3DKDU",2021-01-17 08:41:29+00:00,0,EUR,https://twitter.com/exchangeratesuk/status/1350724915041861635,0.0
651,educarteconomic,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/VXH1i33qQF",2021-01-17 08:30:28+00:00,0,EUR,https://twitter.com/educarteconomic/status/1350722143278014464,0.0
652,Niranjan2017Das,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/LTsVKIZtJK https://t.co/CTWcD9DZJB",2021-01-17 07:47:03+00:00,0,EUR,https://twitter.com/Niranjan2017Das/status/1350711215551483907,0.0
653,Mirko_C74,"【Stock】﹝January 16, 2021 at 06:49AM﹞EUR to CNY is 7.8246 #euro #yuan #rate",2021-01-17 05:49:03+00:00,0,EUR,https://twitter.com/Mirko_C74/status/1350681520768430080,0.0
654,educarteconomic,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/e1XeStY7BT",2021-01-17 05:30:23+00:00,0,EUR,https://twitter.com/educarteconomic/status/1350676821579186176,0.0
655,Signaltradeh,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/xwTSukcJfq",2021-01-17 03:38:02+00:00,0,EUR,https://twitter.com/Signaltradeh/status/1350648547037728770,0.0
656,Forexguruking,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus: EUR/USD has dropped sharply over the last few days and may well fall further. However, it is also possible that the bad news is now priced in to the exchange rate and that further… https://t.co/vt0VsZYstP",2021-01-17 03:27:33+00:00,0,EUR,https://twitter.com/Forexguruking/status/1350645908455583746,0.0
657,DailyFX_Arabic,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/bsLzFwfUIB https://t.co/lOVezweWsB",2021-01-17 03:19:02+00:00,0,EUR,https://twitter.com/DailyFX_Arabic/status/1350643768618221571,0.0
658,learnfxtradecom,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus: EUR/USD has dropped sharply over the last few days and may well fall further. However, it is also possible that the bad news is now priced in to the exchange rate and that further… https://t.co/DfrPy1H2tY https://t.co/N2ZJ9OWnLl",2021-01-17 02:25:32+00:00,0,EUR,https://twitter.com/learnfxtradecom/status/1350630305128800256,0.0
659,HichFX,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus | #Forex",2021-01-17 01:50:17+00:00,0,EUR,https://twitter.com/HichFX/status/1350621433010003972,0.0
660,eBargainsToday,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus: EUR/USD has dropped sharply over the last few days and may well fall further. However, it is also… https://t.co/Bg0FjcUyHw  | https://t.co/FHLhKCQA7o  | https://t.co/FHLhKCQA7o #cryptocurrency #Bitcoin #Forex",2021-01-17 01:46:04+00:00,10,EUR,https://twitter.com/eBargainsToday/status/1350620370693308419,0.0
661,AmandaFx247,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/DUKhALUrMw",2021-01-17 01:36:34+00:00,0,EUR,https://twitter.com/AmandaFx247/status/1350617981622099973,0.0
662,trdngsgnlslive,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/ETSfZEJvtW",2021-01-17 01:34:10+00:00,0,EUR,https://twitter.com/trdngsgnlslive/status/1350617376727904257,0.0
663,JasrayMaz,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus https://t.co/cO0jiyAzHG https://t.co/cIwi0RbTTo",2021-01-17 01:28:03+00:00,0,EUR,https://twitter.com/JasrayMaz/status/1350615836130566145,0.0
664,nonsellcom,"Euro Forecast: EUR/USD Week Ahead Outlook Poor, ECB Meeting in Focus - Fundamental Euro Forecast: Neutral

After the recent falls in EUR/USD there are plenty of reasons to still be bearish, including weak... - https://t.co/ci0rqi0aiu https://t.co/LtG4Vxwuun",2021-01-17 01:24:07+00:00,0,EUR,https://twitter.com/nonsellcom/status/1350614846337806341,0.0
665,MajorFXNow,GBP/EUR Exchange Rate Stumbles on Back of UK GDP Release: GBP/EUR Exchange Rate Stumbles on Back of UK GDP Release · Pound (GBP) Down despite Beating GDP Forecast · Euro (EUR) Struggles Following ...,2021-01-17 01:13:02+00:00,0,EUR,https://twitter.com/MajorFXNow/status/1350612057226240000,0.0
666,DawsonTu3,@FinancialJuice @SebastinPatron3 Haha catch 22 move. Eur can’t take strong euro PERIOD,2021-01-16 23:22:55+00:00,0,EUR,https://twitter.com/DawsonTu3/status/1350584347351535616,0.0
667,trader_blitz,"EUR/USD | $EURUSD | $EUR $USD

EUR USD SELL (EURO - US DOLLAR)

Long or short it with BTC on Trade8: https://t.co/rMlPS2qn36 https://t.co/YSaI3yJ8iS",2021-01-16 22:36:01+00:00,0,EUR,https://twitter.com/trader_blitz/status/1350572541685981184,0.0
668,CryptoTraderPro,EUR USD SELL (EURO - US DOLLAR) https://t.co/LmWxgTyorU 🌍 SAFEST https://t.co/P1fGvLjInp ⟶ https://t.co/2cRSy2B7Nw √ https://t.co/3jp1XJR2S5,2021-01-16 22:23:32+00:00,0,EUR,https://twitter.com/CryptoTraderPro/status/1350569403226546177,0.0
669,ADFCFUTUREFOREX,"EURJPY
======
Market is performing as anticipated.

#eurjpy #eur #jpy #euro #yen #japanese #europe #japan #forex #fx #trading #analysis #outlook #adfc #chart #trend #currency #currencies #cross #Elliottwave https://t.co/MGLWkzAgf3",2021-01-16 22:21:42+00:00,5,EUR,https://twitter.com/ADFCFUTUREFOREX/status/1350568941387710465,0.0
670,omarnamouchi,$EUR | EU SETS OUT PLANS TO LIMIT US DOLLAR RELIANCE AND BOOST EURO - BBG.,2021-01-16 18:39:40+00:00,1,EUR,https://twitter.com/omarnamouchi/status/1350513065238941696,0.0
671,cryptosEUR,"🔄 Prices update in $EUR (1 hour):

$EOS   - 2.32 €    (-0.79 %)
$IOT    - 0.36 €    (-0.98 %)
$ETC    - 6.57 €    (-1.41 %)
$NEO   - 20.16 €   (-0.26 %)
$DASH  - 107.0 €   (+0.14 %)

#EUR #Euro #EOS #IOT #ETC #NEO #DASH #Trading #Altcoins",2021-01-16 18:05:34+00:00,0,EUR,https://twitter.com/cryptosEUR/status/1350504480756924426,0.0
672,_HuzaifaKhan,"Can we get in-game transactions in the Pakistani Rupee (PKR)? It's extremely expensive to purchase anything in the European Euro (EUR). 😬
@PlayVALORANT | @playvalorantsa",2021-01-16 17:31:09+00:00,1,EUR,https://twitter.com/_HuzaifaKhan/status/1350495821104615426,0.0
673,indiaedudiary,World Bank’s EUR 2 Billion 40-Year Sustainable Development Bond Responds to Long-End Euro Investor Demand https://t.co/DzTumZNttY,2021-01-16 16:38:12+00:00,0,EUR,https://twitter.com/indiaedudiary/status/1350482497998565377,0.0
674,AktienTrader1,"EUR-USD-Long-CFD-Hedge-Investment: 
The EUR-USD-Rally is over. Now the USD Assets are to 21% Hedged. When 1 EUR is down to 1 USD again, then I will go to 100% hedged. That was a great Chance to buy Shit-Euro  last Year. Who had thought that. #EURUSD #FX #Forex https://t.co/CAErxlWz10",2021-01-16 12:26:44+00:00,2,EUR,https://twitter.com/AktienTrader1/status/1350419210497880064,0.0
675,ISABELNET_SA,"🇪🇺🇺🇸 EUR/USD

China's credit impulse tends to lead the EUR/USD by 12 months
👉 https://t.co/55lQetp2wX

h/t @NordeaMarkets #markets #China #dollar #investing $usd
#eurusd #currency #money #usdollar $dxy #dxy #forex #euro https://t.co/ou0HGONLja",2021-01-16 12:15:21+00:00,24,EUR,https://twitter.com/ISABELNET_SA/status/1350416346710999041,0.0
676,cryptosEUR,"🔄 Prices update in $EUR (1 hour):

$BTC   - 31209.2 €  (+1.19 %)
$ETH   - 1010.45 €  (+0.94 %)
$XRP   - 0.24 €    (+2.43 %)
$BCH   - 419.45 €  (+1.81 %)
$LTC   - 124.59 €  (+2.76 %)

#EUR #Euro #BTC #ETH #XRP #BCH #LTC #Trading #Bitcoin #Ethereum",2021-01-16 12:04:31+00:00,0,EUR,https://twitter.com/cryptosEUR/status/1350413623424856064,0.0
677,CurrencyBuzzer,Latest rate of US Dollar to Euro ( USD to EUR ) USD/EUR is 0.83 . #Euro #EUR #USDTOEUR #forex #currency . check updates on this url https://t.co/SK5kZrSjro,2021-01-16 11:00:08+00:00,0,EUR,https://twitter.com/CurrencyBuzzer/status/1350397418442018817,0.0
678,forextrader755,"Euro Technical Forecast: Will EUR/USD, EUR/AUD Weakness Last? https://t.co/vSjddQcx26 https://t.co/eqKhhZ1oU9",2021-01-16 10:38:32+00:00,0,EUR,https://twitter.com/forextrader755/status/1350391984914006016,0.0
679,FBS_marketnews,"MUFG trade of the week: Sell EUR/JPY EUR/JPY trade idea
Analysts at MUFG reccomend selling EUR/JPY in the week ahead with a target of 123.00 and a stop at 127.30.
""We are recommending a short EUR/JPY trade idea to take advantage of the euro's downward mo… https://t.co/M5OUKQ8X1y",2021-01-16 08:27:42+00:00,0,EUR,https://twitter.com/FBS_marketnews/status/1350359059690631170,0.0
680,ventacademy,"Euro Forecast: Bullish Breakout Attempts Starting in EUR/JPY, EUR/USD Rates...
https://t.co/OCqZB1U0bu",2021-01-16 08:11:03+00:00,0,EUR,https://twitter.com/ventacademy/status/1350354867341156354,0.0
681,MajorFXNow,EUR/USD Rebounds From A 4-Week Low: The euro currency is posting a modest rebound intraday after falling to a four week low earlier on Thursday. The rebound comes as the recent dollar ...,2021-01-16 07:15:02+00:00,0,EUR,https://twitter.com/MajorFXNow/status/1350340769819754497,0.0
682,Mirko_C74,"【Stock】﹝January 15, 2021 at 06:49AM﹞EUR to CNY is 7.8246 #euro #yuan #rate",2021-01-16 05:49:06+00:00,0,EUR,https://twitter.com/Mirko_C74/status/1350319143334146049,0.0
683,nonsellcom,"Euro Technical Forecast: Will EUR/USD, EUR/AUD Weakness Last? - EURO WEEKLY TECHNICAL FORECAST: NEUTRAL

 Advertisement 

The Euro has weakened broadly over the last few trading sessions. In fact,... - https://t.co/Vf73pYBB2k https://t.co/v33lHuHOJs",2021-01-16 05:44:16+00:00,0,EUR,https://twitter.com/nonsellcom/status/1350317928680288262,0.0
